mk_individual_id,mk_status_id,mk_individual_name,mk_individual_name_eng,mk_individual_first_name,mk_individual_first_name_eng,mk_individual_email,mk_individual_photo,PersonID,LastName,FirstName,GenderID,GenderDesc,Email,IsCurrent,LastUpdatedDate,altnames
267,,אפרת (פיקס),Efrat,אהרון,Aharon,,http://fs.knesset.gov.il/globaldocs/MK/267/1_267_3_666.jpeg,2160,אפרת,אהרון,251,זכר,,False,2015-03-20 12:03:08,"[""אהרון אפרת (פיקס)"", ""אהרון אפרת""]"
268,,אפרתי (גריבר),Efrati,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/268/1_268_3_668.jpeg,2161,אפרתי,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף אפרתי"", ""יוסף אפרתי (גריבר)""]"
269,,ארבלי-אלמוזלינו,Arbeli-Almozlino,שושנה,Shoshana,,http://fs.knesset.gov.il/globaldocs/MK/269/1_269_3_670.jpeg,2162,ארבלי-אלמוזלינו,שושנה,250,נקבה,,False,2015-03-20 12:03:08,"[""שושנה ארבלי-אלמוזלינו""]"
270,,ארגוב (גרבובסקי),Argov,מאיר,Meir,,http://fs.knesset.gov.il/globaldocs/MK/270/1_270_3_672.jpeg,2163,ארגוב,מאיר,251,זכר,,False,2015-03-20 12:03:08,"[""מאיר ארגוב"", ""מאיר ארגוב (גרבובסקי)""]"
271,,ארדיטי,Arditi,בנימין,Binyamin,,http://fs.knesset.gov.il/globaldocs/MK/271/1_271_3_674.jpeg,2165,ארדיטי,בנימין,251,זכר,,False,2015-03-20 12:03:08,"[""בנימין ארדיטי""]"
272,,ארזי (צדרבוים),Arazi,ראובן,Reuven,,http://fs.knesset.gov.il/globaldocs/MK/272/1_272_3_676.jpeg,2166,ארזי,ראובן,251,זכר,,False,2015-03-20 12:03:08,"[""ראובן ארזי"", ""ראובן ארזי (צדרבוים)""]"
273,,אריאב (קרופסקי),Ariav,חיים,Chaim,,http://fs.knesset.gov.il/globaldocs/MK/273/1_273_3_678.jpeg,2167,אריאב,חיים,251,זכר,,False,2015-03-20 12:03:08,"[""חיים אריאב (קרופסקי)"", ""חיים אריאב""]"
274,,ארידור (ליברמן),Aridor,יורם,Yoram,,http://fs.knesset.gov.il/globaldocs/MK/274/1_274_3_680.jpeg,2168,ארידור,יורם,251,זכר,,False,2015-03-20 12:03:08,"[""יורם ארידור (ליברמן)"", ""יורם ארידור""]"
275,,ארליך,Erlich,שמחה,Simha,,http://fs.knesset.gov.il/globaldocs/MK/275/1_275_3_682.jpeg,2169,ארליך,שמחה,251,זכר,,False,2015-03-20 12:03:08,"[""שמחה ארליך""]"
276,,ארם (קזנובסקי),Aram,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/276/1_276_3_684.jpeg,2170,ארם,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה ארם (קזנובסקי)"", ""משה ארם""]"
277,,ארן (אהרונוביץ`),Aran,זלמן,Zalman,,http://fs.knesset.gov.il/globaldocs/MK/277/1_277_3_686.jpeg,2171,ארן,זלמן,251,זכר,,False,2015-03-20 12:03:08,"[""זלמן ארן (אהרונוביץ`)"", ""זלמן ארן""]"
278,,ארנס,Arens,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/278/1_278_3_688.jpeg,463,ארנס,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה ארנס""]"
279,,ארצי (הרציג),Artzi,יצחק,Yitzhak,,http://fs.knesset.gov.il/globaldocs/MK/279/1_279_3_690.jpeg,2172,ארצי,יצחק,251,זכר,,False,2015-03-20 12:03:08,"[""יצחק ארצי"", ""יצחק ארצי (הרציג)""]"
280,,אשל (שוהם),Eshel,תמר,Tamar,,http://fs.knesset.gov.il/globaldocs/MK/280/1_280_3_692.jpeg,2174,אשל,תמר,250,נקבה,,False,2015-03-20 12:03:08,"[""תמר אשל (שוהם)"", ""תמר אשל""]"
281,,בארי (טיפנברון),Be`eri,ידידיה,Yedidia,,http://fs.knesset.gov.il/globaldocs/MK/281/1_281_3_694.jpeg,2176,בארי,ידידיה,251,זכר,,False,2015-03-20 12:03:08,"[""ידידיה בארי"", ""ידידיה בארי (טיפנברון)""]"
282,,בבה,Babah,שמחה,Simcha,,http://fs.knesset.gov.il/globaldocs/MK/282/1_282_3_696.jpeg,2177,בבה,שמחה,251,זכר,,False,2015-03-20 12:03:08,"[""שמחה בבה""]"
283,,בדיאן,Badian,אליקים-גוסטב,Elyakim (Gustav),,http://fs.knesset.gov.il/globaldocs/MK/283/1_283_3_698.jpeg,2180,בדיאן,אליקים-גוסטב,251,זכר,,False,2015-03-20 12:03:08,"[""אליקים-גוסטב בדיאן""]"
284,,בדר,Bader,יוחנן,Yohanan,,http://fs.knesset.gov.il/globaldocs/MK/284/1_284_3_700.jpeg,2181,בדר,יוחנן,251,זכר,,False,2015-03-20 12:03:08,"[""יוחנן בדר""]"
285,,בדר,Bader,מנחם,Menachem,,http://fs.knesset.gov.il/globaldocs/MK/285/1_285_3_702.jpeg,2182,בדר,מנחם,251,זכר,,False,2015-03-20 12:03:08,"[""מנחם בדר""]"
286,,בהיר (גלר),Bahir,אריה,Aryeh,,http://fs.knesset.gov.il/globaldocs/MK/286/1_286_3_704.jpeg,2184,בהיר,אריה,251,זכר,,False,2015-03-20 12:03:08,"[""אריה בהיר"", ""אריה בהיר (גלר)""]"
287,,בוגר (בוגרשוב),Boger,חיים,Chaim,,http://fs.knesset.gov.il/globaldocs/MK/287/1_287_3_706.jpeg,2185,בוגר,חיים,251,זכר,,False,2015-03-20 12:03:08,"[""חיים בוגר"", ""חיים בוגר (בוגרשוב)""]"
288,,בורג,Burg,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/288/1_288_3_708.jpeg,2187,בורג,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף בורג""]"
289,,בז`רנו,Bejarno,שמעון,Shimon,,http://fs.knesset.gov.il/globaldocs/MK/289/1_289_3_710.jpeg,2188,בז'רנו,שמעון,251,זכר,,False,2015-03-20 12:03:08,"[""שמעון בז`רנו"", ""שמעון בז'רנו""]"
290,,ביבי,Bibi,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/290/1_290_3_712.jpeg,2189,ביבי,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי ביבי""]"
291,,ביטון,Bitton,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/291/1_291_3_714.jpeg,2190,ביטון,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם ביטון""]"
292,,ביטון,Bitton,צ`רלי-שלום,Charlie,,http://fs.knesset.gov.il/globaldocs/MK/292/1_292_3_716.jpeg,2191,ביטון,צ'רלי,251,זכר,,False,2015-03-20 12:03:08,"[""צ'רלי ביטון"", ""צ`רלי-שלום ביטון""]"
293,,בלומנטל,Blumenthal,נפתלי,Naftali,,http://fs.knesset.gov.il/globaldocs/MK/293/1_293_3_718.jpeg,2193,בלומנטל,נפתלי,251,זכר,,False,2015-03-20 12:03:08,"[""נפתלי בלומנטל""]"
294,,בן-אהרן (נוסבוים),Ben-Aharon,יצחק,Yitzhak,,http://fs.knesset.gov.il/globaldocs/MK/294/1_294_3_720.jpeg,2194,בן-אהרן,יצחק,251,זכר,,False,2015-03-20 12:03:08,"[""יצחק בן-אהרן"", ""יצחק בן-אהרן (נוסבוים)""]"
295,,בן-אליעזר (זברובסקי),Ben-Eliezer,אריה,Aryeh,,http://fs.knesset.gov.il/globaldocs/MK/295/1_295_3_722.jpeg,2195,בן-אליעזר,אריה,251,זכר,,False,2015-03-20 12:03:08,"[""אריה בן-אליעזר"", ""אריה בן-אליעזר (זברובסקי)""]"
296,,בן-אשר (פינקל),Ben-Asher,חיים,Chaim,,http://fs.knesset.gov.il/globaldocs/MK/296/1_296_3_724.jpeg,2197,בן-אשר,חיים,251,זכר,,False,2015-03-20 12:03:08,"[""חיים בן-אשר"", ""חיים בן-אשר (פינקל)""]"
297,,בן-יעקב (ינקלביץ`),Ben-Yaakov,זלמן,Zalman,,http://fs.knesset.gov.il/globaldocs/MK/297/1_297_3_726.jpeg,2199,בן-יעקב,זלמן,251,זכר,,False,2015-03-20 12:03:08,"[""זלמן בן-יעקב (ינקלביץ`)"", ""זלמן בן-יעקב""]"
298,,בן-ישראל (פריזר),Ben-Israel,גדעון,Gideon,,http://fs.knesset.gov.il/globaldocs/MK/298/1_298_3_728.jpeg,2200,בן-ישראל,גדעון,251,זכר,,False,2015-03-20 12:03:08,"[""גדעון בן-ישראל (פריזר)"", ""גדעון בן-ישראל""]"
299,,בן-מאיר (צוקר),Ben-Meir,דב,Dov,,http://fs.knesset.gov.il/globaldocs/MK/299/1_299_3_730.jpeg,2201,בן-מאיר,דב,251,זכר,,False,2015-03-20 12:03:08,"[""דב בן-מאיר"", ""דב בן-מאיר (צוקר)""]"
300,,בן-מאיר (רוזנברג),Ben-Meir,יהודה,Yehuda,,http://fs.knesset.gov.il/globaldocs/MK/300/1_300_3_732.jpeg,2202,בן-מאיר,יהודה,251,זכר,,False,2015-03-20 12:03:08,"[""יהודה בן-מאיר"", ""יהודה בן-מאיר (רוזנברג)""]"
301,,בן-מאיר (רוזנברג),Ben-Meir,שלמה ישראל,Shlomo-Israel,,http://fs.knesset.gov.il/globaldocs/MK/301/1_301_3_734.jpeg,2203,בן-מאיר,שלמה-ישראל,251,זכר,,False,2015-03-20 12:03:08,"[""שלמה ישראל בן-מאיר (רוזנברג)"", ""שלמה-ישראל בן-מאיר""]"
302,,בן-עמי,Ben-Ami,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/302/1_302_3_736.jpeg,2204,בן-עמי,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה בן-עמי""]"
303,,בן-פורת (קזז),Ben-Porat,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/303/1_303_3_738.jpeg,2206,בן-פורת,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי בן-פורת"", ""מרדכי בן-פורת (קזז)""]"
304,,בן-שלמה,Ben-Shlomo,שמעון,Shimon,,http://fs.knesset.gov.il/globaldocs/MK/304/1_304_3_740.jpeg,2209,בן-שלמה,שמעון,251,זכר,,False,2015-03-20 12:03:08,"[""שמעון בן-שלמה""]"
305,,בנטוב (גוטגלד),Bentov,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/305/1_305_3_742.jpeg,2210,בנטוב,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי בנטוב"", ""מרדכי בנטוב (גוטגלד)""]"
306,,בסתוני,Bastuni,רוסתם,Rostam,,http://fs.knesset.gov.il/globaldocs/MK/306/1_306_3_744.jpeg,2211,בסטוני,רוסתם,251,זכר,,False,2015-03-20 12:03:08,"[""רוסתם בסתוני"", ""רוסתם בסטוני""]"
307,,בקר,Becker,אהרן,Aharon,,http://fs.knesset.gov.il/globaldocs/MK/307/1_307_3_746.jpeg,2212,בקר,אהרן,251,זכר,,False,2015-03-20 12:03:08,"[""אהרן בקר""]"
308,,בר-און,Bar-On,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/308/1_308_3_748.jpeg,2213,בר-און,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי בר-און""]"
309,,בר-זוהר (יולוזרי),Bar-Zohar,מיכאל,Michael,,http://fs.knesset.gov.il/globaldocs/MK/309/1_309_3_750.jpeg,2214,בר-זהר,מיכאל,251,זכר,,False,2015-03-20 12:03:08,"[""מיכאל בר-זוהר (יולוזרי)"", ""מיכאל בר-זהר""]"
310,,בר-יהודה (אידלסון),Bar-Yehuda,ישראל,Israel,,http://fs.knesset.gov.il/globaldocs/MK/310/1_310_3_752.jpeg,2215,בר-יהודה,ישראל,251,זכר,,False,2015-03-20 12:03:08,"[""ישראל בר-יהודה (אידלסון)"", ""ישראל בר-יהודה""]"
311,,בר-לב (ברוצלבסקי),Bar-Lev,חיים,Haim,,http://fs.knesset.gov.il/globaldocs/MK/311/1_311_3_754.jpeg,2216,בר-לב,חיים,251,זכר,,False,2015-03-20 12:03:08,"[""חיים בר-לב"", ""חיים בר-לב (ברוצלבסקי)""]"
312,,בר-ניר (זילברשץ),Bar-Nir,דב (ברנארד),Dov,,,2217,בר-ניר,דב,251,זכר,,False,2015-03-20 12:03:08,"[""דב (ברנארד) בר-ניר (זילברשץ)"", ""דב בר-ניר""]"
313,,בר-רב-האי (בורובוי),Bar-Rav-Hai,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/313/1_313_3_758.jpeg,2218,בר-רב-האי,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד בר-רב-האי (בורובוי)"", ""דוד בר-רב-האי""]"
314,,ברגר,Berger,הרצל,Herzl,,http://fs.knesset.gov.il/globaldocs/MK/314/1_314_3_760.jpeg,2219,ברגר,הרצל,251,זכר,,False,2015-03-20 12:03:08,"[""הרצל ברגר""]"
315,,ברזילי (אייזנברג),Barzilai,ישראל,Israel,,http://fs.knesset.gov.il/globaldocs/MK/315/1_315_3_762.jpeg,2220,ברזילי,ישראל,251,זכר,,False,2015-03-20 12:03:08,"[""ישראל ברזילי (אייזנברג)"", ""ישראל ברזילי""]"
316,,ברמן,Berman,אברהם (אדולף),Avraham,,http://fs.knesset.gov.il/globaldocs/MK/316/1_316_3_764.jpeg,2221,ברמן,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם (אדולף) ברמן"", ""אברהם ברמן""]"
317,,ברמן,Berman,יצחק,Yitzhak,,http://fs.knesset.gov.il/globaldocs/MK/317/1_317_3_766.jpeg,2222,ברמן,יצחק,251,זכר,,False,2015-03-20 12:03:08,"[""יצחק ברמן""]"
318,,ברנשטיין,Bernstein,פרץ (פריץ),Peretz,,http://fs.knesset.gov.il/globaldocs/MK/318/1_318_3_768.jpeg,2223,ברנשטיין,פרץ,251,זכר,,False,2015-03-20 12:03:08,"[""פרץ ברנשטיין"", ""פרץ (פריץ) ברנשטיין""]"
319,,ברעם,Baram,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/319/1_319_3_770.jpeg,2224,ברעם,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה ברעם""]"
320,,ברץ,Baratz,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/320/1_320_3_772.jpeg,2225,ברץ,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף ברץ""]"
321,,ברקת (בורשטיין),Barkat,ראובן,Reuven,,http://fs.knesset.gov.il/globaldocs/MK/321/1_321_3_774.jpeg,2227,ברקת,ראובן,251,זכר,,False,2015-03-20 12:03:08,"[""ראובן ברקת (בורשטיין)"", ""ראובן ברקת""]"
322,,בש,Bash,רפאל,Refael,,http://fs.knesset.gov.il/globaldocs/MK/322/1_322_3_776.jpeg,2228,בש,רפאל,251,זכר,,False,2015-03-20 12:03:08,"[""רפאל בש""]"
323,,ג`בארה,Jabara,חליל-סלים,Halil-Salim,,http://fs.knesset.gov.il/globaldocs/MK/323/1_323_3_778.jpeg,2230,ג'בארה,חליל-סלים,251,זכר,,False,2015-03-20 12:03:08,"[""חליל-סלים ג`בארה"", ""חליל-סלים ג'בארה""]"
324,,גבתי (סוישץ`),Gvati,חיים,Haim,,http://fs.knesset.gov.il/globaldocs/MK/324/1_324_3_780.jpeg,2233,גבתי,חיים,251,זכר,,False,2015-03-20 12:03:08,"[""חיים גבתי (סוישץ`)"", ""חיים גבתי""]"
325,,גדות (פורמן),Gadot,גדעון,Gideon,,http://fs.knesset.gov.il/globaldocs/MK/325/1_325_3_782.jpeg,2234,גדות,גדעון,251,זכר,,False,2015-03-20 12:03:08,"[""גדעון גדות"", ""גדעון גדות (פורמן)""]"
326,,גוברין (גלובמן-חיות),Govrin,עקיבא,Akiva,,http://fs.knesset.gov.il/globaldocs/MK/326/1_326_3_784.jpeg,2235,גוברין,עקיבא,251,זכר,,False,2015-03-20 12:03:08,"[""עקיבא גוברין (גלובמן-חיות)"", ""עקיבא גוברין""]"
327,,גולדברג,Goldberg,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/327/1_327_3_786.jpeg,2237,גולדברג,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף גולדברג""]"
328,,גולדראט,Goldrat,אברהם יהודה,Avraham-Yehuda,,http://fs.knesset.gov.il/globaldocs/MK/328/1_328_3_788.jpeg,2240,גולדרט,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם יהודה גולדראט"", ""אברהם גולדרט""]"
329,,גולדשטיין,Goldstein,אהרן,Aharon,,http://fs.knesset.gov.il/globaldocs/MK/329/1_329_3_790.jpeg,2241,גולדשטיין,אהרן,251,זכר,,False,2015-03-20 12:03:08,"[""אהרן גולדשטיין""]"
330,,גולדשטיין,Goldstein,פנחס,Pinhas,,http://fs.knesset.gov.il/globaldocs/MK/330/1_330_3_792.jpeg,2242,גולדשטיין,פנחס,251,זכר,,False,2015-03-20 12:03:08,"[""פנחס גולדשטיין""]"
331,,גולדשמידט,Goldschmidt,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/331/1_331_3_794.jpeg,2243,גולדשמידט,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף גולדשמידט""]"
332,,גולומב,Golomb,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/332/1_332_3_796.jpeg,2244,גולומב,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד גולומב""]"
333,,גולן (גולדשטיין),Golan,יצחק,Itzhak,,http://fs.knesset.gov.il/globaldocs/MK/333/1_333_3_798.jpeg,2245,גולן,יצחק,251,זכר,,False,2015-03-20 12:03:08,"[""יצחק גולן"", ""יצחק גולן (גולדשטיין)""]"
334,,גורי (גורפינקל),Guri,ישראל,Israel,,http://fs.knesset.gov.il/globaldocs/MK/334/1_334_3_800.jpeg,2248,גורי,ישראל,251,זכר,,False,2015-03-20 12:03:08,"[""ישראל גורי"", ""ישראל גורי (גורפינקל)""]"
335,,גורן (גורוחובסקי),Goren,שרגא,Shraga,,http://fs.knesset.gov.il/globaldocs/MK/335/1_335_3_802.jpeg,2249,גורן,שרגא,251,זכר,,False,2015-03-20 12:03:08,"[""שרגא גורן (גורוחובסקי)"", ""שרגא גורן""]"
336,,גז,Guez,מטילדה,Mathilda,,http://fs.knesset.gov.il/globaldocs/MK/336/1_336_3_804.jpeg,2250,גז,מטילדה,250,נקבה,,False,2015-03-20 12:03:08,"[""מטילדה גז""]"
337,,גיבלבר,Givelber,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/337/1_337_3_806.jpeg,2251,גיבלבר,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם גיבלבר""]"
338,,גיל (גילה),Gil,יעקב,Yaakov,,http://fs.knesset.gov.il/globaldocs/MK/338/1_338_3_808.jpeg,2253,גיל,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב גיל (גילה)"", ""יעקב גיל""]"
339,,גיל (ליפשיץ),Gil (Lifschitz),יעקב,Yaacov,,http://fs.knesset.gov.il/globaldocs/MK/339/1_339_3_810.jpeg,2252,גיל,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב גיל"", ""יעקב גיל (ליפשיץ)""]"
340,,גלוסקא,Glosca,זכריה,Zecharia,,http://fs.knesset.gov.il/globaldocs/MK/340/1_340_3_812.jpeg,2255,גלוסקא,זכריה,251,זכר,,False,2015-03-20 12:03:08,"[""זכריה גלוסקא""]"
341,,גלזר-תעסה,Glazer-Taasa,מרים,Miriam,,http://fs.knesset.gov.il/globaldocs/MK/341/1_341_3_814.jpeg,2256,גלזר-תעסה,מרים,250,נקבה,,False,2015-03-20 12:03:08,"[""מרים גלזר-תעסה""]"
342,,גלילי (ברצ`נקו),Galili,ישראל,Israel,,http://fs.knesset.gov.il/globaldocs/MK/342/1_342_3_816.jpeg,2257,גלילי,ישראל,251,זכר,,False,2015-03-20 12:03:08,"[""ישראל גלילי (ברצ`נקו)"", ""ישראל גלילי""]"
343,,גלס,Glass,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/343/1_343_3_818.jpeg,2258,גלס,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד גלס""]"
344,,גנחובסקי,Ganchovsky,אליהו משה,Eliyahu-Moshe,,http://fs.knesset.gov.il/globaldocs/MK/344/1_344_3_820.jpeg,2259,גנחובסקי,אליהו-משה,251,זכר,,False,2015-03-20 12:03:08,"[""אליהו משה גנחובסקי"", ""אליהו-משה גנחובסקי""]"
345,,ג`רג`ורה,Jarjora,אמין-סלים,Amin-Salim,,http://fs.knesset.gov.il/globaldocs/MK/345/1_345_3_822.jpeg,2231,ג'רג'ורה,אמין,251,זכר,,False,2015-03-20 12:03:08,"[""אמין ג'רג'ורה"", ""אמין-סלים ג`רג`ורה""]"
346,,גרוס,Gross,שלמה יעקב,Shlomo-Jacob,,http://fs.knesset.gov.il/globaldocs/MK/346/1_346_3_824.jpeg,2260,גרוס,שלמה-יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""שלמה-יעקב גרוס"", ""שלמה יעקב גרוס""]"
347,,גרוסמן-אורקין,Grossman-Orkin,חייקה,Haika,,http://fs.knesset.gov.il/globaldocs/MK/347/1_347_3_826.jpeg,2261,גרוסמן,חייקה,250,נקבה,,False,2015-03-20 12:03:08,"[""חייקה גרוסמן"", ""חייקה גרוסמן-אורקין""]"
348,,גרופר,Grupper,פסח,Pesach,,http://fs.knesset.gov.il/globaldocs/MK/348/1_348_3_828.jpeg,2262,גרופר,פסח,251,זכר,,False,2015-03-20 12:03:08,"[""פסח גרופר""]"
349,,גרידי,Garidi,שמעון,Shimon,,http://fs.knesset.gov.il/globaldocs/MK/349/1_349_3_830.jpeg,2263,גרידי,שמעון,251,זכר,,False,2015-03-20 12:03:08,"[""שמעון גרידי""]"
350,,גרינברג,Greenberg,אהרן יעקב,Aharon-Yaakov,,http://fs.knesset.gov.il/globaldocs/MK/350/1_350_3_832.jpeg,2264,גרינברג,אהרן-יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""אהרן יעקב גרינברג"", ""אהרן-יעקב גרינברג""]"
351,,גרינברג,Greenberg,אורי צבי,Uri-Zvi,,http://fs.knesset.gov.il/globaldocs/MK/351/1_351_3_834.jpeg,2265,גרינברג,אורי-צבי,251,זכר,,False,2015-03-20 12:03:08,"[""אורי-צבי גרינברג"", ""אורי צבי גרינברג""]"
352,,גרנות (גרנובסקי),Granot,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/352/1_352_3_836.jpeg,2266,גרנות,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם גרנות"", ""אברהם גרנות (גרנובסקי)""]"
353,,גרנות,Granot,אלעזר,Elazar,,http://fs.knesset.gov.il/globaldocs/MK/353/1_353_3_838.jpeg,2267,גרנות,אלעזר,251,זכר,,False,2015-03-20 12:03:08,"[""אלעזר גרנות""]"
354,,גרשוני,Guershoni,צבי,Zvi,,http://fs.knesset.gov.il/globaldocs/MK/354/1_354_3_840.jpeg,2268,גרשוני,צבי,251,זכר,,False,2015-03-20 12:03:08,"[""צבי גרשוני""]"
355,,דגני,Degani,עמוס,Amos,,http://fs.knesset.gov.il/globaldocs/MK/355/1_355_3_842.jpeg,2269,דגני,עמוס,251,זכר,,False,2015-03-20 12:03:08,"[""עמוס דגני""]"
356,,דובדבני (ויינשל),Duvdevani,יחיאל,Yechiel,,http://fs.knesset.gov.il/globaldocs/MK/356/1_356_3_844.jpeg,2270,דובדבני,יחיאל,251,זכר,,False,2015-03-20 12:03:08,"[""יחיאל דובדבני"", ""יחיאל דובדבני (ויינשל)""]"
357,,דויטש,Deutsch,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/357/1_357_3_846.jpeg,2271,דויטש,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם דויטש""]"
358,,דון-יחיא (דניאל),Don-Yichye,שבתאי,Shabtai,,http://fs.knesset.gov.il/globaldocs/MK/358/1_358_3_848.jpeg,2272,דון-יחיא,שבתאי,251,זכר,,False,2015-03-20 12:03:08,"[""שבתאי דון-יחיא (דניאל)"", ""שבתאי דון-יחיא""]"
359,,דורון,Doron,שרה,Sarah,,http://fs.knesset.gov.il/globaldocs/MK/359/1_359_3_850.jpeg,2273,דורון,שרה,250,נקבה,,False,2015-03-20 12:03:08,"[""שרה דורון""]"
360,,דיאב,Diab,יוסף,Yussef,,http://fs.knesset.gov.il/globaldocs/MK/360/1_360_3_852.jpeg,2274,דיאב,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף דיאב""]"
361,,דיין,Dayan,שלמה,Shlomo,,http://fs.knesset.gov.il/globaldocs/MK/361/1_361_3_854.jpeg,2278,דיין,שלמה,251,זכר,,False,2015-03-20 12:03:08,"[""שלמה דיין""]"
362,,דיין,Dayan,שמואל,Shmuel,,http://fs.knesset.gov.il/globaldocs/MK/362/1_362_3_856.jpeg,2279,דיין,שמואל,251,זכר,,False,2015-03-20 12:03:08,"[""שמואל דיין""]"
363,,דינור (דינבורג),Dinor,בן-ציון,Ben-Zion,,http://fs.knesset.gov.il/globaldocs/MK/363/1_363_3_858.jpeg,2280,דינור,בן-ציון,251,זכר,,False,2015-03-20 12:03:08,"[""בן-ציון דינור (דינבורג)"", ""בן-ציון דינור""]"
364,,דיניץ,Dinitz,שמחה,Simcha,,http://fs.knesset.gov.il/globaldocs/MK/364/1_364_3_860.jpeg,2281,דיניץ,שמחה,251,זכר,,False,2015-03-20 12:03:08,"[""שמחה דיניץ""]"
365,,דינשטיין,Dinstein,צבי,Zvi,,http://fs.knesset.gov.il/globaldocs/MK/365/1_365_3_862.jpeg,2282,דינשטיין,צבי,251,זכר,,False,2015-03-20 12:03:08,"[""צבי דינשטיין""]"
366,,דיציאן,Dycian,ליאון,Leon,,http://fs.knesset.gov.il/globaldocs/MK/366/1_366_3_864.jpeg,2283,דיציאן,ליאון,251,זכר,,False,2015-03-20 12:03:08,"[""ליאון דיציאן""]"
367,,דנינו,Danino,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/367/1_367_3_866.jpeg,2284,דנינו,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד דנינו""]"
368,,דקל (דייקסל),Dekel,מיכאל,Michael,,http://fs.knesset.gov.il/globaldocs/MK/368/1_368_3_868.jpeg,2285,דקל,מיכאל,251,זכר,,False,2015-03-20 12:03:08,"[""מיכאל דקל"", ""מיכאל דקל (דייקסל)""]"
369,,דרובלס,Drobles,מתתיהו,Mates,,http://fs.knesset.gov.il/globaldocs/MK/369/1_369_3_870.jpeg,2287,דרובלס,מתתיהו,251,זכר,,False,2015-03-20 12:03:08,"[""מתתיהו דרובלס""]"
370,,דרורי (קוז`ינסקי),Drori,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/370/1_370_3_872.jpeg,2288,דרורי,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם דרורי"", ""אברהם דרורי (קוז`ינסקי)""]"
371,,דרורי (קופפרמינץ),Drori,חסיה,Hasya,,http://fs.knesset.gov.il/globaldocs/MK/371/1_371_3_874.jpeg,2289,דרורי,חסיה,250,נקבה,,False,2015-03-20 12:03:08,"[""חסיה דרורי"", ""חסיה דרורי (קופפרמינץ)""]"
372,,דרניצקי,Dranitzki,יהודה (יודין),Yehuda,,http://fs.knesset.gov.il/globaldocs/MK/372/1_372_3_876.jpeg,2290,דרניצקי,יהודה (יודין),251,זכר,,False,2018-03-11 12:22:02,"[""יהודה (יודין) דרניצקי""]"
